t_h,ws_HH_m/s,wd_HH_deg
5805.0,3.7946176437889303,212.0693309
5805.5,4.074027479465722,110.77549744
5806.0,3.8136153962936765,143.59246826
5806.5,3.6148582698919025,169.49258931
5807.0,4.067848612393562,164.63667042999998
5807.5,4.262828909941677,163.31747690999998
5808.0,4.229926823771225,163.4908193
5808.5,4.7454342307701936,174.26028187999998
5809.0,4.418387222425108,181.51371257
5809.5,5.025153942596882,176.04834747
5810.0,4.603272269517077,182.54073079
5810.5,4.162972305902474,185.97934723
5811.0,4.401999334915175,184.67039235
5811.5,4.885261207044442,182.28318023999998
5812.016667,5.239237061924185,182.08185069
5812.516667,5.39830120315715,184.66427867
5813.016667,4.979665292302419,186.57663727
5813.516667,4.979018420069942,199.4725545
5814.016667,9.342960173359034,217.90420790000002
5814.516667,10.26297875212421,224.69325
5815.016667,10.754291522149233,226.9456787
5815.516667,11.392061138285133,226.1081238
5816.016667,12.099453842894938,224.1724904
5816.516667,12.639819134813559,222.2395477
5817.016667,12.88737044055139,223.3034617
5817.516667,12.94262581317134,224.4478302
5818.016667,13.211726498281415,220.8630447
5818.516667,13.591583260564443,216.5165253
5819.016667,14.642818437185408,214.308965
5819.533333,16.08285151748351,211.12173719999998
5820.033333,16.310238891913624,212.8120677
5820.533333,16.64235584237662,215.31438450000002
5821.033333,16.720507481987912,216.1647212
5821.533333,17.397528643218795,213.8783086
5822.033333,18.101565579156087,213.549914
5822.533333,18.033260374629005,214.0424016
5823.033333,18.47635866596068,212.3911794
5823.533333,18.73423922798011,212.3527756
5824.033333,17.995480807324853,214.70145159999998
5824.533333,17.326966089426755,213.8360214
5825.033333,15.445876521884529,212.54275769999998
5825.533333,14.179777558879868,211.3972829
5826.033333,13.114345848035478,210.10942590000002
5826.533333,13.067250636125396,207.50697839999998
5827.05,13.635242910170703,205.6561635
5827.55,14.744834651033285,205.8724823
5828.05,14.042010413390738,206.4022497
5828.55,13.651891803116136,206.6193034
5829.05,13.504582968214482,207.0281932
5829.55,12.386245251242519,206.759407
5830.05,13.174947220373097,206.99229689999999
5830.55,13.2214299664065,206.6558278
5831.05,13.304412646559804,206.5728251
5831.55,13.091103140621042,208.0966059
5832.0,12.666781922193493,208.09848019999998
5832.5,13.207680669440853,208.0629374
5833.0,12.577233332559743,209.582962
5833.5,12.474175604020148,207.4340744
5834.0,12.205225564820246,209.0864512
5834.5,12.231165960917247,208.0583878
5835.0,12.813473279090385,207.9313533
5835.5,13.15475789112711,208.8500951
5836.0,13.19430587371453,207.2185542
5836.5,13.851199159005324,205.6696905
5837.0,14.543035119492773,205.5803553
5837.5,16.2671581578942,208.8071721
5838.0,17.023572970386255,212.21947219999998
5838.5,18.90117932391662,219.1339417
5839.0,19.08543799504642,220.9687856
5839.5,19.102736503974885,222.9389242
5840.0,19.346425859499316,221.9819056
5840.5,19.4664177876469,220.674057
5841.0,19.84277597604347,220.6387405
5841.5,19.86384425226774,221.8143234
5842.0,19.96325980284354,221.5271556
5842.5,19.766523005897923,220.5080744
5843.0,19.880443607793033,224.1507187
5843.5,19.24539786333384,222.9063136
5844.0,19.209589401693556,220.6040064
5844.5,19.891232169100846,221.5813344
5845.0,19.406395488696297,222.7859853
5845.5,18.76286492939089,223.2017059
5846.0,18.740919414375245,222.1999232
5846.5,18.569958727763773,221.6312586
5847.0,18.074488357061284,221.2885691
5847.5,17.29854198168535,222.1811142
5848.0,16.137614662043102,223.8547262
5848.5,13.711665637800195,221.963445
5849.0,12.38946667870801,220.3140996
5849.5,13.029414321905584,212.35372669999998
5850.0,14.661536567778928,215.0811056
5850.5,14.810046189034574,213.46454369999998
5851.0,9.612320688293298,281.3546219
5851.5,7.1992864466222155,312.7919973
5852.0,6.779472638328971,324.05911760000004
5852.5,6.106364294198104,334.1427053
5853.0,5.640170885956261,327.98349759999996
5853.5,6.453259361294339,359.334727
5854.0,4.413777291489194,347.585762
5854.5,5.680934150816307,347.7114766
5855.0,5.025182786496485,337.4725138
5855.5,4.416098443310166,322.0002162
5856.0,6.302316976153495,332.9727936
5856.5,6.5659954775936065,333.0348943
5857.0,6.150536549784902,340.72765100000004
5857.5,7.082118480830242,349.6236013
5858.0,7.719944607181539,355.6033936
5858.5,7.356200384909475,359.4774272
5859.0,8.037683182388717,1.1249695000000202
5859.5,7.450700172028971,1.6686248999999975
5860.0,7.38561513848348,3.1844330000000127
5860.5,7.409659597030275,357.9382833
5861.0,7.676418125143496,353.7878621
5861.5,10.679912794002238,8.736109399999975
5862.0,11.658767152472407,15.636433899999986
5862.5,13.0989218789534,18.232671100000005
5863.0,14.42368888796636,23.078501399999993
5863.5,14.051330760441907,26.735916099999997
5864.0,14.01363223733546,28.4497121
5864.5,12.838677841133393,35.743825300000026
5865.0,12.066020926796169,37.466929100000016
5865.5,10.578056005671804,44.88521830000002
5866.0,10.06876877388597,42.60637919999999
5866.5,9.147032415941384,41.662404400000014
5867.0,8.812880085830482,40.323013300000014
5867.5,9.44189228139926,38.53517149999999
5868.0,10.259689604713348,35.996373500000004
5868.5,10.306706591131366,38.06891890000003
5869.0,10.808345169504145,39.701817800000015
5869.5,10.825128879029634,32.07705179999999
5870.0,11.4752872666319,29.567855800000018
5870.5,12.277132025780576,27.542755100000022
5871.0,13.33167202528735,31.568079599999976
5871.5,12.431155222650402,34.335627199999976
5872.0,12.576124253750324,37.24646000000001
5872.5,11.915239535312013,38.58296710000002
5873.0,10.50232631471617,42.31788130000001
5873.5,8.714877878445247,45.158030199999985
5874.0,7.109053128493856,44.74562580000003
5874.5,6.923451335251639,42.073460899999986
5875.0,7.059078700496665,46.33936060000002
5875.5,6.697783858468293,49.669398
5876.0,6.9106779495271935,56.398305300000004
5876.5,6.063464539227617,60.13005070000003
5877.0,5.347710705521765,60.84202069999998
5877.5,4.091115930717891,55.65397139999999
5878.0,4.042856185071665,52.901662199999976
5878.5,4.363960172514592,52.99024960000003
5879.0,4.042151666462527,49.62886559999998
5879.5,4.395939330825311,51.47051490000001
5880.0,3.5669051674644745,50.49558510000003
5880.5,2.8530903625917867,48.3324738
5881.0,2.5980837875561424,40.773208599999975
5881.5,3.095801065096964,36.09386189999998
5882.0,3.8993012901081947,38.60852560000001
5882.5,4.293473763224798,42.28405759999998
5883.0,3.946272267912505,43.32575480000003
5883.5,3.55554589815146,46.59077450000001
5884.0,3.5001646877814503,41.14727779999998
5884.5,3.5378617985763263,41.10124719999999
5885.0,3.4515916575015337,38.61594650000001
5885.5,2.637605336641642,39.124054
5886.0,6.987246543694037,55.78123470000003
5886.5,8.260584936916276,57.40413410000002
5887.0,9.412818559647327,56.792699200000015
5887.5,10.595338681325146,58.994359299999985
5888.0,11.269110516019488,61.143971799999974
5888.5,11.344184162607435,62.01954139999998
5889.0,11.361844475778593,63.9406128
5889.5,10.583808015378866,64.5769348
5890.0,10.452588750700112,63.93402099999997
5890.5,9.988658571752273,67.1142883
5891.0,9.581218094178206,65.6994527
5891.5,9.31148127513761,64.6003164
5892.0,9.432955528822538,63.72276310000001
5892.5,9.229684173346367,63.7431742
5893.0,8.999497530315631,65.94554649999998
5893.5,8.251337404783653,69.2321167
5894.0,7.6746712653642195,74.5556335
5894.5,7.475269464097414,78.3371277
5895.0,7.146575923352216,80.55087279999998
5895.5,6.875755340595375,85.0544739
5896.0,6.4835279893712165,95.539998372
5896.5,5.120321530197148,101.05702718
5897.0,3.5408532579283594,86.0105845
5897.5,3.4645740436410986,80.66104630000001
5898.0,4.104701882804233,82.71930950000001
5898.5,4.522382613415835,156.84043884
5899.0,4.606135928479366,162.40791829
5899.5,3.7951483159170754,161.08026632000002
5900.0,3.687547161325587,159.93088276999998
5900.5,3.449180583250477,163.26401264999998
5901.0,3.117530210429286,165.04483541000002
5901.5,3.4616350804624947,174.96741231
5902.0,3.762097136195682,139.21524048
5902.5,4.185674092067358,155.41616058
5903.0,4.375695254780891,150.35876719
5903.5,4.333778212239176,148.82435099
5904.0,4.444462727032484,154.89421082
5904.5,4.960103632980037,163.46175384999998
5905.0,4.691573945832994,167.92088826
5905.5,4.437405745377972,173.21738434
5906.0,4.135508003921848,178.71370697
5906.5,3.675426446990074,176.23665619000002
5907.0,3.6663633457852245,171.89647929
5907.5,3.983632502947434,176.79407501
5908.0,3.5312736688586517,172.56135813
5908.5,4.082622064059107,179.08483887
5909.0,4.02699215272229,183.14379628
5909.5,2.265063229892418,182.96401723
5910.0,1.6792067194814806,191.61064399999998
5910.5,2.398280404567371,213.0447311
5911.0,2.6842113758972714,234.9415894
5911.5,2.5726742411124857,249.1687291
5912.0,2.711932842851626,265.7030385
5912.5,1.8526999095516639,282.23751070000003
5913.0,1.3860000278386087,282.1520055
5913.5,0.6121720843155145,280.1917318
5914.0,0.017279734652570045,189.28665924
5914.5,0.05103822801871348,196.1606725
5915.0,0.6516522266349278,210.6811218
5915.5,0.6996483887852822,194.1133957
5916.0,1.026971265369913,191.6062317
5916.5,1.4307483586090843,203.1888631
5917.0,1.8965483374805363,214.9090322
5917.5,1.9181827415599104,221.7063955
5918.0,2.426323172404338,219.3067017
5918.5,3.4728583201066066,219.881429
5919.0,4.223471392166246,221.5278956
5919.5,5.257458106184446,224.5223312
5920.0,6.274855299573291,223.835434
5920.5,6.582145009910747,220.6592051
5921.0,6.064918178665537,214.03886160000002
5921.5,6.010626961173704,209.9133148
5922.0,5.869437189050147,209.989769
5922.5,5.5330355831257725,215.5966187
5923.0,4.5937857963585085,219.6844915
5923.5,4.272602253957036,218.8095779
5924.0,4.260068399036692,213.1089147
5924.5,4.020122205698449,208.852918
5925.0,3.9465836727516024,204.65801240000002
5925.5,3.9005957782064766,199.44375100000002
5926.0,3.9269379513031586,193.5365626
5926.5,4.085215939951125,189.70926412
5927.0,3.868389318605267,186.6682841
5927.5,3.9097368701756317,184.48798625
5928.0,4.035894457520672,186.34551492999998
5928.5,4.080680352622957,186.47249603
5929.0,4.287918997819772,185.68126678
5929.5,4.829606173919664,189.77589925
5930.0,4.715567535520672,191.4436518
5930.5,4.677641318595798,192.6170069
5931.0,4.553079943147363,189.51613871
5931.5,4.706527358736338,190.02864069999998
5932.0,5.0357613710005875,187.23251851
5932.5,4.758727276143026,184.15818787
5933.0,5.364893134668534,183.12052155
5933.5,4.328113734289537,192.0827484
5934.0,6.749882312334552,224.0638631
5934.5,7.981861277550709,229.9108785
5935.0,8.446131628309665,237.9889704
5935.5,8.651486328769625,238.1753184
5936.0,8.218907912386706,238.4740702
5936.5,8.402799451545386,237.7309926
5937.0,8.53954420377908,241.3344625
5937.5,8.399858626324711,244.8046316
5938.0,8.798540586620431,245.2822266
5938.5,8.677917071159886,248.320872
5939.0,8.726401648523854,249.5609512
5939.5,8.865782642051716,251.0334244
5940.0,8.919664166892558,251.1474864
5940.5,8.75601133462732,253.1970673
5941.0,8.496226605778528,254.289266
5941.5,8.648319768425202,251.9644419
5942.0,8.736006515209196,249.8688914
5942.5,8.64474139893493,249.4226278
5943.0,8.926081779712943,245.8820318
5943.5,9.095802650069485,242.6052551
5944.0,8.14274775833196,239.8210856
5944.5,7.3308640656373205,228.2107442
5945.0,7.548504626206604,217.1067454
5945.5,7.309954972312728,211.5402374
5946.0,7.047455466994855,206.03622439999998
5946.5,7.009073702660451,205.0973002
5947.0,6.810707538028822,202.5876643
5947.5,6.776854190977105,199.13245139999998
5948.0,6.974873053202182,199.7982432
5948.5,6.92032608107569,199.0500081
5949.0,6.516606312695322,196.5906652
5949.5,6.430397739331555,195.0299301
5950.0,6.818110390053293,198.52738440000002
5950.5,6.833424626865738,200.88125100000002
5951.0,6.425524136137172,201.8301214
5951.5,6.2993537334453675,204.0708822
5952.0,6.19506606299683,205.10215
5952.5,6.047821421206623,203.8785197
5953.0,6.274112488779034,209.9123586
5953.5,6.131270698726758,211.116717
5954.0,6.317411276998649,205.81965639999999
5954.5,6.173577271002024,204.22150929999998
5955.0,6.277380080685906,203.00291950000002
5955.5,6.184400869866331,202.10560859999998
5956.0,6.223175708520732,205.8927689
5956.5,6.237336658804555,206.05055240000002
5957.0,6.007553751468182,206.962649
5957.5,5.705599379474028,207.6844254
5958.0,8.039219591963763,221.9689535
5958.5,11.040436608592445,231.7037938
5959.0,11.956111045175037,237.8543625
5959.5,11.926653101692962,238.0813777
5960.0,11.918478518047044,237.3926366
5960.5,12.146757386541902,239.216568
5961.0,12.442749535325023,241.7349726
5961.5,12.575481066151948,245.9756673
5962.0,12.092542589702624,246.927798
5962.5,11.805118495358359,247.5923055
5963.0,11.692412321642419,251.2092082
5963.5,11.072802769861404,256.2536926
5964.0,10.561871593598342,259.03881839999997
5964.5,10.328463836729963,260.00064599999996
5965.0,10.532545955701027,260.6681086
5965.5,10.707059617809508,263.5728353
5966.0,10.463499117963494,266.4853236
5966.5,10.18079225670207,267.7779109
5967.0,10.051788644564366,266.0652237
5967.5,9.944506694085657,265.26206460000003
5968.0,8.940109641328636,260.6762416
5968.5,7.518905051149391,253.5183385
5969.0,6.732064455413044,245.4231745
5969.5,6.502219706187841,234.8723984
5970.0,6.5355105962110365,234.0102615
5970.5,5.343212781150517,237.501742
5971.0,4.779064663376303,238.9525019
5971.5,4.143630738375057,242.1674957
5972.0,4.49752264947887,246.1149012
5972.5,5.154842048501434,243.0811081
5973.0,5.206147921398041,245.5601603
5973.5,4.994581669504543,245.0069758
5974.0,4.772285873568922,249.2307739
5974.5,4.837798942063323,249.4792887
5975.0,5.234760691084427,254.0002975
5975.5,5.754236486487763,259.2029037
5976.0,6.356660786471365,265.104215
5976.5,6.273509041182389,268.16908520000004
5977.0,6.0981459722885045,270.04488630000003
5977.5,5.820666208312408,267.7410558
5978.0,6.220993762097198,271.235321
5978.5,5.646148628814567,267.48423260000004
5979.0,5.924217263596084,265.712443
5979.5,5.755273298734247,266.7827148
5980.0,6.1579863513066275,264.8296814
5980.5,6.481182619168289,264.5133972
5981.0,7.591203020262974,269.4297841
5981.5,10.662406420819917,279.295517
5982.0,13.36117919058921,293.4593124
5982.5,15.640446890081387,307.7177455
5983.0,16.607310490550685,317.586731
5983.5,17.518714771535535,316.844991
5984.0,18.968681288072183,316.9102427
5984.5,19.195908609729152,319.3999532
5985.0,18.825103192537888,323.7225927
5985.5,18.227344315894463,328.0985692
5986.0,17.02218140953743,335.4806112
5986.5,17.632223716167474,338.88441209999996
5987.0,17.721013898432105,339.0937627
5987.5,17.71076631557641,339.7929942
5988.0,17.68270777363939,337.96267950000004
5988.5,17.91923568773804,337.9797287
5989.0,17.369972832916318,337.2527466
5989.5,16.93648489379859,332.55410259999996
5990.0,16.61711585222168,334.0626399
5990.5,15.886942414019119,335.124972
5991.0,15.28478139179355,336.3586502
5991.5,14.720214020650198,333.4028498
5992.0,13.906015288918892,330.8900146
5992.5,12.084682781902057,332.6952133
5993.0,10.20667449554434,330.79241939999997
5993.5,8.308901701683466,326.0188065
5994.0,7.5355464978990385,325.2986552
5994.5,6.478762865907572,317.9516525
5995.0,6.862108408603661,316.6489385
5995.5,6.890199634902063,320.47236380000004
5996.0,8.03582306350588,326.7148743
5996.5,7.672959208413677,322.7652613
5997.0,7.480935332661098,325.83458959999996
5997.5,6.718532506491809,316.3402227
5998.0,6.303515016784431,313.30389909999997
5998.5,6.0937444559345595,305.9586411
5999.0,6.706808555055399,301.0553513
5999.5,6.3725800390197005,303.2860387
6000.0,7.045975883235559,292.77234139999996
6000.5,7.185433687971414,293.0093816
6001.0,7.454306365635212,290.7838593
6001.5,8.708177625785279,291.7660243
6002.0,10.178280799841785,293.2870534
6002.5,10.513511483095408,294.626915
6003.0,10.10355359170443,292.9486872
6003.5,9.811268670062498,289.984108
6004.0,10.657026247501713,289.1881485
6004.5,11.405393765859523,291.88863879999997
6005.0,11.55053146956718,296.0792669
6005.5,12.569532009393072,298.37095899999997
6006.0,13.85611265605661,304.39943700000003
6006.5,15.804683026750848,310.44464370000003
6007.0,17.870967282807175,317.6497599
6007.5,18.2594477457885,321.6114248
6008.0,18.639774788099956,323.2172648
6008.5,19.09417832585452,323.61807
6009.0,20.17169971173988,324.1393814
6009.5,20.784960782957448,325.7666855
6010.0,21.210630149433005,326.56277969999996
6010.5,21.415658615782363,327.6714376
6011.0,21.350898390228387,330.3708572
6011.5,21.500954778668103,331.584376
6012.0,21.26227013855899,332.14396669999996
6012.5,21.312257585070668,331.70720159999996
6013.0,21.044479168779795,331.2543055
6013.5,20.68247428316364,333.6231333
6014.0,20.21331238733033,335.4818497
6014.5,19.58838207399724,336.953776
6015.0,18.751261211825803,337.46454370000004
6015.5,17.659221304403644,337.99947099999997
6016.0,16.71326985463734,338.8863118
6016.5,15.050242923684173,341.2490489
6017.0,12.622181866385548,342.8448944
6017.5,10.08271668604268,343.8897247
6018.0,7.702293545045676,342.300649
6018.5,6.463725860333689,339.7522202
6019.0,5.6000091869257655,334.4543889
6019.5,5.107348825098358,323.9743067
6020.0,4.619152997125033,315.73195899999996
6020.5,4.197449285165802,317.0195058
6021.0,3.5233164332571447,312.88338469999997
6021.5,3.5056924496314212,312.03800709999996
6022.0,3.032102027971605,317.3211543
6022.5,3.0567927689727217,324.02772519999996
6023.0,3.9322491896146365,351.6330719
6023.5,2.7256224538733416,332.9802195
6024.0,1.967329004647842,332.4398321
6024.5,1.3888752870863097,353.1366348
6025.0,0.9510006234085978,342.21527860000003
6025.5,1.0077682542867115,281.9068044
6026.0,1.446762176857673,274.0176442
6026.5,1.734084357931008,270.0275981
6027.0,1.2528348285965052,245.1998037
6027.5,1.3247151460127358,201.63905590000002
6028.0,1.631518934379354,172.86963399
6028.5,2.497196681304977,154.84829966
6029.0,1.6631866306484127,146.98256429
6029.5,2.3558405660987773,134.66041056
6030.0,3.9490836871266515,133.66984049
6030.5,4.903048180499075,150.00533549
6031.0,5.783653826012144,149.4849294
6031.5,7.357630352348548,142.12310791
6032.0,7.910508730711895,147.12619019
6032.5,8.05575804845628,152.99998983
6033.0,8.063077974515952,160.67762248
6033.5,8.221560142783673,162.801651
6034.0,8.797581212837636,164.54387409999998
6034.5,8.738348358578197,165.12114461
6035.0,9.291357160759208,162.72720845999999
6035.5,9.526844029621664,159.80722555
6036.0,10.305894103669557,158.55514018
6036.5,10.766222085300603,160.652771
6037.0,11.077087971705891,162.5207723
6037.5,12.036053355811871,163.80252584
6038.0,12.342957124397268,162.77538045
6038.5,12.541215438526358,160.15514119
6039.0,12.462286425937336,158.39789836
6039.5,12.433056726601802,157.97385151999998
6040.0,12.32948513559777,157.37863159
6040.5,11.999508121206548,158.50315856999998
6041.0,11.296516463495164,157.39595032
6041.5,10.322553500189183,158.77454122
6042.0,9.432878873442219,162.00097656
6042.5,10.02389736686851,158.28740946
6043.0,10.587848828146342,159.17948914
6043.5,10.522457171107076,159.05927531
6044.0,11.435477809153456,159.00885518
6044.5,11.519997995593025,158.82916768
6045.0,11.46346361507202,158.02038066
6045.5,11.298104132484761,158.68860372
6046.0,11.644346607092153,160.14551799
6046.5,11.707674198384087,160.03018188
6047.0,11.314845358257964,158.48146566
6047.5,11.072813587063445,158.92750549
6048.0,10.763083585772414,157.45080566000001
6048.5,11.045649206014135,156.11284892
6049.0,9.806156400019974,153.11883545
6049.5,9.541921400480474,148.14459229
6050.0,9.56536021406318,146.08497111
6050.5,10.263796569286951,147.36181641000002
6051.0,9.940747736101887,146.2976888
6051.5,9.041293455305043,138.98140971
6052.0,8.801986806353618,136.848821
6052.5,9.787840202253808,138.81396992999998
6053.0,10.425114925478889,141.20906066999999
6053.5,11.563559669042736,144.15114848000002
6054.0,13.414783718919248,149.58588155
6054.5,14.086963180206254,153.99236043
6055.0,13.698716602727751,156.72877502
6055.5,13.71630088580179,159.11787923
6056.0,14.011889218017956,163.32632955
6056.5,14.570044308014353,166.07516988
6057.0,14.612517594202673,168.61912537
6057.5,14.030811922731674,169.45399475
6058.0,13.630129543416961,171.95103963
6058.5,13.073548170902134,174.63708495999998
6059.0,13.221462729667968,174.95804342
6059.5,13.310936543715988,174.37288411
6060.0,13.201238915166096,170.24893188
6060.5,13.503830831429847,164.53383891
6061.0,13.866503205871428,163.39028931000001
6061.5,13.965807308100691,163.76296997
6062.0,14.16605303062429,163.86433411000002
6062.5,14.392736391405828,162.60813395
6063.0,14.427203612700795,160.56156413
6063.5,14.395422637603154,160.57798767
6064.0,14.332082347342086,160.26943461000002
6064.5,13.50467279201946,160.12092081999998
6065.0,11.756640188578872,157.56926982
6065.5,10.6371896312358,154.56115214
6066.0,10.5889459930425,153.00198364
6066.5,10.87362740790163,152.08388774
6067.0,10.331421747764658,159.39522298
6067.5,9.712859669604498,166.12427775
6068.0,9.441000158106315,166.83299255
6068.5,8.109935849044378,167.20088704
6069.0,7.624582637379923,171.33457947
6069.5,7.848116762303818,174.75242615000002
6070.0,8.253348641004685,174.53687032
6070.5,8.338905876391005,177.11747742
6071.0,8.60833912931623,180.02318827
6071.5,8.903180261920756,178.26228841
6072.0,8.95605656216527,175.43180847000002
6072.5,9.01164732327851,176.03194427
6073.0,9.305256790007176,174.30152893000002
6073.5,9.749722974133837,173.43350728000001
6074.0,9.90319453117718,170.99822998000002
6074.5,10.00989160911242,170.55950928
6075.0,9.348921455686519,169.60118103000002
6075.5,8.691891162365732,165.14135742000002
6076.0,9.035481408548657,163.2697703
6076.5,9.289034754426838,162.04867045
6077.0,9.757904611447605,160.91296895
6077.5,10.615672228096651,162.66591390000002
6078.0,13.250255068064213,163.05623372
6078.5,15.260922774513597,165.78627014
6079.0,15.564632549194037,168.63901264999998
6079.5,15.353321266879323,170.08848572
6080.0,14.975049668508102,171.87856038
6080.5,14.72195594128398,174.35187785
6081.0,14.14833910484346,173.83575947999998
6081.5,13.73431296909697,175.41541545
6082.0,13.52331269909342,176.4743398
6082.5,12.486283619386526,176.09621175
6083.0,12.141502465140606,176.04488118
6083.5,11.225928044281835,170.60089111000002
6084.0,10.644304671519933,169.78398641
6084.5,10.132285419650827,169.578125
6085.0,10.104971803030416,166.1101888
6085.5,9.770841732606788,165.72925822000002
6086.0,9.61707405564386,166.64085388
6086.5,9.44718059331772,165.64315796
6087.0,9.187921638874123,160.68298848
6087.5,9.104387788349856,156.86568705000002
6088.0,8.793569399797438,152.74254353999999
6088.5,7.8076041551327595,150.16547648
6089.0,6.604766241058472,149.24626668
6089.5,6.1933783802559175,141.33282471
6090.0,5.9649524696124,135.72330220999999
6090.5,5.7526176993035305,140.38763428
6091.0,5.6252344030392605,138.39933777
6091.5,5.7691843329899095,142.52316793
6092.0,5.635680954163908,143.44123332
6092.5,5.063178135678305,141.52906291
6093.0,4.56078248334789,139.10760498
6093.5,4.138851448400645,135.13527425
6094.0,4.0342003286425845,132.91271464
6094.5,3.5077402698506717,135.63270569
6095.0,3.123754762624794,165.10632833
6095.5,2.6595307163548756,162.99756367999998
6096.0,2.4181848492662774,217.8000743
6096.5,2.699138081120889,216.2795258
6097.0,2.7148584048503146,273.41079709999997
6097.5,2.9624368482733514,264.3322194
6098.0,3.484290424063188,12.897328700000003
6098.5,3.4579687097592764,64.5568136
6099.0,4.2368599835729235,46.94980880000003
6099.5,4.2042062078138445,43.80190529999999
6100.0,3.552909619379747,38.874237100000016
6100.5,5.0135796567370505,40.30484519999999
6101.0,8.433886760740968,55.95712789999999
6101.5,10.221264027160178,60.630228699999975
6102.0,11.807520535549362,64.79532369999998
6102.5,11.957872560645626,72.76841230000002
6103.0,11.921015684500944,73.73435970000003
6103.5,12.831969124466504,68.31859329999997
6104.0,14.123073720695256,65.6654714
6104.5,15.560581704280393,69.11384070000003
6105.0,15.450900534288822,68.34075419999999
6105.5,15.075846911504247,65.56476850000001
6106.0,14.405846575962634,62.86922199999998
6106.5,14.644183193701899,56.67192080000001
6107.0,14.74168172856904,52.927413899999976
6107.5,13.178207991367378,46.22610980000002
6108.0,15.321858359733199,49.4565887
6108.5,15.911385905815045,50.03700759999998
6109.0,15.461610562394222,53.46422319999999
6109.5,15.857798149671174,52.57312009999998
6110.0,16.137057223060165,52.471440599999994
6110.5,16.190448871063268,55.98872879999999
6111.0,16.948608271012063,57.28961179999999
6111.5,15.466055659211673,53.20220949999998
6112.0,14.740285776930326,54.822698
6112.5,13.592105271435448,55.21490990000001
6113.0,10.837663440105766,51.0650991
6113.5,7.979369650254997,47.70791630000002
6114.0,6.370359841833592,36.50280249999997
6114.5,5.956285736806213,26.407994599999995
6115.0,6.238274163455509,29.062352499999974
6115.5,5.839352987956039,36.127105700000016
6116.0,5.106473552891669,38.6172689
6116.5,4.42966989553287,39.6262868
6117.0,5.218468740163773,37.16904699999998
6117.5,5.752532577943789,37.37245180000002
6118.0,4.748996021379512,37.42306009999999
6118.5,4.7287999146159825,36.23072309999998
6119.0,3.8717046036427227,33.14907840000001
6119.5,3.953726813302011,31.935551999999973
6120.0,3.8510566735538068,30.042226200000016
6120.5,3.2958122728895467,23.2416738
6121.0,2.2703885952646194,7.578175900000019
6121.5,2.154594711979517,341.9316177
6122.0,2.55052358784102,348.9410553
6122.5,2.533371590458123,354.2109578
6123.0,2.1142133531320377,358.4281057
6123.5,1.7890520746382936,344.9777934
6124.0,1.598675321063984,341.3336741
6124.5,1.689039828340859,327.25884759999997
6125.0,2.144551054290795,325.42993160000003
6125.5,2.983241971007224,326.89803059999997
6126.0,1.331373920896539,319.9361852
6126.5,3.8413878110072366,4.116307600000027
6127.0,4.621256722001506,15.567337000000009
6127.5,6.044305911416315,22.381530800000007
6128.0,8.207155900134063,26.061197900000025
6128.5,9.106494022249123,23.589167299999986
6129.0,8.667395000816184,20.217509000000007
6129.5,9.242217637711276,18.785563200000013
6130.0,9.832426777981748,15.71483360000002
6130.5,9.915935544195593,10.834340399999974
6131.0,9.910818885335685,10.452229799999998
6131.5,9.019476014856945,2.6701201999999853
6132.0,9.182511367144919,355.290858
6132.5,9.866714036066414,354.5243835
6133.0,10.367470838892768,354.5445251
6133.5,11.068907902531368,352.9270782
6134.0,11.328988909099921,351.1051585
6134.5,11.726663839959807,347.9995575
6135.0,11.844693909533811,344.08801270000004
6135.5,11.433502784127725,338.0698522
6136.0,11.774199702942841,329.4370066
6136.5,11.129077555285974,330.0610733
6137.0,8.336697356417892,327.8757935
6137.5,6.5103942898337595,326.5295461
6138.0,6.077596880339597,319.7040329
6138.5,7.479204071429182,313.62604269999997
6139.0,6.959547296976915,305.1972631
6139.5,6.819717498052024,294.8779373
6140.0,7.22048068683668,293.6520869
6140.5,7.992810913387798,293.5709356
6141.0,8.73877137548152,293.8739065
6141.5,9.395853636345146,298.7103958
6142.0,9.813963695867097,301.0052897
6142.5,9.71895137969465,301.49377949999996
6143.0,9.824637197176845,299.505544
6143.5,9.891572784942024,297.1710637
6144.0,10.31065413216003,301.6550496
6144.5,10.971874787447245,305.5190404
6145.0,11.24324270011327,305.55035150000003
6145.5,11.60008672112282,305.9832891
6146.0,12.884840641393192,305.94866179999997
6146.5,13.390403716051486,310.5417328
6147.0,13.846571749727458,313.60302479999996
6147.5,14.215280024282077,312.0661036
6148.0,14.644949595622412,310.0763601
6148.5,14.585888706076874,309.17723079999996
6149.0,15.839684486457932,309.1505559
6149.5,17.301836772424995,310.2391027
6150.0,19.16616144416767,314.0986684
6150.5,22.044372821499476,324.08365630000003
6151.0,24.194359442887627,332.2391764
6151.5,26.689001017831238,332.0478058
6152.0,24.316103639415505,334.8185069
6152.5,23.254797235442638,338.3199005
6153.0,21.7507762845227,339.632576
6153.5,20.974209448718682,342.23917900000004
6154.0,22.653964742758237,349.5117594
6154.5,23.54981432905051,353.9323934
6155.0,22.27355651028391,0.5108490000000074
6155.5,22.02944827813826,2.436274200000014
6156.0,22.868762854681336,5.329070999999999
6156.5,22.706545950756805,5.786753299999987
6157.0,22.04245752186772,7.623896300000013
6157.5,21.41082726753001,10.6010895
6158.0,21.39392692789471,12.632934599999999
